task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1756,siena14,1a/40d14a,nf-1a40d14ac6bdd4114a9d6bc39541f1e7-85df8,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_LAPC4_Control_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_LAPC4_Control_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802087814,1759802200000,1759802201000,113186,0,-,45.3,0.0,3301376,5640192,3301376,5644288,101623,4949,215,18,0,8192,1,1,wow://input/data/work/1a/40d14ac6bdd4114a9d6bc39541f1e7,true,-,-,-,1,32
1757,siena15,f8/5ed4f2,nf-f85ed4f2972c1f428d684a6f4ef84c69-9fba8,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_Control_REP3,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_Control_REP3),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802088390,1759802206000,1759802206000,117610,0,-,63.2,0.0,3178496,5640192,3178496,5644288,101600,4949,215,18,0,8192,2,2,wow://input/data/work/f8/5ed4f2972c1f428d684a6f4ef84c69,true,-,-,-,1,35
1759,siena07,49/e2835a,nf-49e2835a24f96627a711fe13a6c9badf-f67b0,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H3K27ac_VCaP_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H3K27ac_VCaP_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802103687,1759802198000,1759802198000,94313,0,-,65.5,0.0,3256320,5640192,3256320,5644288,101625,4949,215,18,0,8192,2,2,wow://input/data/work/49/e2835a24f96627a711fe13a6c9badf,true,-,-,-,2,17
1758,siena15,39/a9de52,nf-39a9de52ac154cf0c6f3d1397e18d17f-06e30,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802090987,1759802203000,1759802203000,112013,0,-,54.5,0.0,3186688,5640192,3186688,5644288,101595,4949,215,18,0,8192,1,1,wow://input/data/work/39/a9de52ac154cf0c6f3d1397e18d17f,true,-,-,-,1,28
1761,siena12,b5/652a91,nf-b5652a91f1a73fc61652a807d93d3ff6-f4944,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_R1881_REP3,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_R1881_REP3),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802106015,1759802203000,1759802203000,96985,0,-,86.3,0.0,3301376,5640192,3301376,5644288,101617,4949,215,18,0,8192,1,1,wow://input/data/work/b5/652a91f1a73fc61652a807d93d3ff6,true,-,-,-,2,84
1762,siena15,62/5548f9,nf-625548f98e8dbac85ed65e7155cb8761-46320,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_LAPC4_Daro_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_LAPC4_Daro_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802122584,1759802199000,1759802199000,76416,0,-,42.9,0.0,3256320,5640192,3256320,5644288,101596,4949,215,18,0,8192,1,1,wow://input/data/work/62/5548f98e8dbac85ed65e7155cb8761,true,-,-,-,2,47
1764,siena07,b1/53e3c3,nf-b153e3c35d9d62c53cbdda7ce30d005c-6f51a,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_Control_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_Control_REP1),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802143879,1759802205000,1759802205000,61121,0,-,118.0,0.0,3158016,5640192,3158016,5644288,101622,4950,215,18,0,8192,3,0,wow://input/data/work/b1/53e3c35d9d62c53cbdda7ce30d005c,true,-,-,-,2,94
1763,siena09,53/e88898,nf-53e888984a4f6b3d14491add14065180-e00ed,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,AR_VCAP_R1881_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (AR_VCAP_R1881_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802136719,1759802202000,1759802202000,65281,0,-,91.1,0.0,3276800,5640192,3276800,5644288,101607,4949,215,18,0,8192,1,0,wow://input/data/work/53/e888984a4f6b3d14491add14065180,true,-,-,-,2,125
1765,siena09,53/094a71,nf-53094a714809d54dae4168d82fb55c4f-495b4,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,H3K27ac_LAPC4_Control_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (H3K27ac_LAPC4_Control_REP2),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802158828,1759802206000,1759802207000,48172,0,-,19.8,0.0,3284992,5640192,3284992,5644288,101624,4949,215,18,0,8192,1,2,wow://input/data/work/53/094a714809d54dae4168d82fb55c4f,true,-,-,-,2,69
1767,siena07,7c/047c1f,nf-7c047c1f5f2a0f3d91bef81c7911dcaf-d8f88,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS,BRD4_VCaP_Daro_REP3,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (BRD4_VCaP_Daro_REP3),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-57736af1eb98c01010848572c9fec9fff6ffaafd:402e865b8f6af2f3e58c6fc8d57127ff0144b2c7-0,6,28800000,-,38654705664,1,1759802169621,1759802201000,1759802201000,31379,0,-,122.0,0.0,3182592,5640192,3182592,5644288,101619,4950,215,18,0,8192,3,2,wow://input/data/work/7c/047c1f5f2a0f3d91bef81c7911dcaf,true,-,-,-,5,173
